16053.0,1.24,-0.183,3.362,0.0,-0.0,3.362,3.362
16054.0,1.245,-0.18,3.375,0.0,-0.0,3.375,3.375
16055.0,1.25,-0.177,3.388,0.0,-0.0,3.388,3.388
16056.0,1.255,-0.174,3.401,0.0,-0.0,3.401,3.401
16057.0,1.26,-0.171,3.414,0.0,-0.0,3.414,3.414
16058.0,1.265,-0.168,3.427,0.0,-0.0,3.427,3.427
16059.0,1.27,-0.165,3.44,0.0,-0.0,3.44,3.44
16060.0,1.275,-0.162,3.453,0.0,-0.0,3.453,3.453
16061.0,1.28,-0.159,3.466,0.0,-0.0,3.466,3.466
16062.0,1.285,-0.156,3.479,0.0,-0.0,3.479,3.479
16063.0,1.29,-0.153,3.492,0.0,-0.0,3.492,3.492
16064.0,1.295,-0.15,3.505,0.0,-0.0,3.505,3.505
16065.0,1.3,-0.147,3.518,0.0,-0.0,3.518,3.518
16066.0,1.305,-0.144,3.531,0.0,-0.0,3.531,3.531
16067.0,1.31,-0.141,3.544,0.0,-0.0,3.544,3.544
16068.0,1.315,-0.138,3.557,0.0,-0.0,3.557,3.557
16069.0,1.32,-0.135,3.57,0.0,-0.0,3.57,3.57
16070.0,1.325,-0.132,3.583,0.0,-0.0,3.583,3.583
16071.0,1.33,-0.129,3.596,0.0,-0.0,3.596,3.596
16072.0,1.335,-0.126,3.609,0.0,-0.0,3.609,3.609
