1,1.500,-0.000,0.375,0.584,0.000,0.959,0.959
2,3.000,0.122,0.719,0.613,-0.000,1.332,1.332
3,4.500,0.183,1.079,0.656,-0.000,1.735,1.735
4,6.000,0.122,1.469,0.715,-0.000,2.184,2.184
5,7.500,0.183,1.829,0.788,-0.000,2.617,2.617
6,9.000,0.122,2.219,0.877,-0.000,3.096,3.096
7,10.500,0.061,2.609,0.981,-0.000,3.591,3.591
8,12.000,0.122,2.969,1.100,-0.000,4.069,4.069
9,13.500,0.183,3.329,1.233,-0.000,4.562,4.562
10,15.000,0.061,3.734,1.383,-0.000,5.117,5.117
11,16.500,-0.061,4.140,1.548,-0.000,5.688,5.688
12,18.000,-0.000,4.499,1.728,-0.000,6.228,6.228
13,19.500,0.122,4.844,1.922,-0.000,6.766,6.766
14,21.000,0.244,5.189,2.130,-0.000,7.318,7.318
15,22.500,0.061,5.609,2.354,-0.000,7.963,7.963
16,24.000,-0.000,5.999,2.594,-0.000,8.593,8.593
17,25.500,0.183,6.329,2.847,-0.000,9.176,9.176
18,27.000,0.305,6.673,3.114,-0.000,9.787,9.787
19,28.500,0.061,7.109,3.398,-0.000,10.508,10.508
20,30.000,-0.122,7.530,3.700,-0.000,11.230,11.230
21,31.500,-0.061,7.890,4.015,-0.000,11.905,11.905
22,33.000,0.183,8.204,4.343,-0.000,12.547,12.547
23,34.500,0.183,8.579,4.686,-0.000,13.265,13.265
24,36.000,0.061,8.984,5.046,-0.000,14.030,14.030
25,37.500,-0.000,9.375,5.421,-0.000,14.795,14.795
26,39.000,0.183,9.704,5.809,-0.000,15.513,15.513
27,40.500,0.061,10.109,6.213,-0.000,16.323,16.323
28,42.000,0.122,10.469,6.632,-0.000,17.101,17.101
29,43.500,0.183,10.829,7.065,-0.000,17.894,17.894
30,45.000,0.061,11.234,7.515,-0.000,18.749,18.749
31,46.500,0.061,11.609,7.979,-0.000,19.588,19.588
32,48.000,0.061,11.984,8.458,-0.000,20.443,20.443
33,49.500,0.244,12.314,8.951,-0.000,21.264,21.264
34,51.000,0.183,12.704,9.459,-0.000,22.163,22.163
35,52.500,0.122,13.094,9.983,-0.000,23.077,23.077
36,54.000,0.244,13.439,10.520,-0.000,23.959,23.959
37,55.500,0.244,13.814,11.073,-0.000,24.886,24.886
38,57.000,0.366,14.158,11.639,-0.000,25.797,25.797
39,58.500,0.427,14.518,12.220,-0.000,26.738,26.738
40,60.000,0.122,14.969,12.819,-0.000,27.788,27.788
41,61.500,-0.183,15.420,13.436,-0.000,28.856,28.856
42,63.000,-0.000,15.750,14.066,-0.000,29.815,29.815
43,64.500,-0.000,16.125,14.710,-0.000,30.835,30.835
44,66.000,-0.000,16.500,15.370,-0.000,31.870,31.870
45,67.500,0.122,16.844,16.044,-0.000,32.888,32.888
46,69.000,0.122,17.219,16.733,-0.000,33.952,33.952
47,70.500,0.061,17.609,17.437,-0.000,35.047,35.047
48,72.000,0.122,17.969,18.156,-0.000,36.125,36.125
49,73.500,-0.000,18.375,18.891,-0.000,37.266,37.266
50,75.000,-0.061,18.765,19.642,-0.000,38.406,38.406
51,76.500,-0.061,19.140,20.407,-0.000,39.547,39.547
52,78.000,-0.122,19.530,21.188,-0.000,40.718,40.718
53,79.500,0.122,19.844,21.982,-0.000,41.826,41.826
54,81.000,0.183,20.204,22.790,-0.000,42.994,42.994
55,82.500,0.061,20.609,23.615,-0.000,44.224,44.224
56,84.000,0.122,20.969,24.454,-0.000,45.423,45.423
57,85.500,0.244,21.314,25.306,-0.000,46.620,46.620
58,87.000,0.122,21.719,26.175,-0.000,47.894,47.894
59,88.500,0.061,22.109,27.059,-0.000,49.168,49.168
60,90.000,0.122,22.469,27.958,-0.000,50.427,50.427
61,91.500,0.122,22.844,28.872,-0.000,51.716,51.716
62,93.000,-0.061,23.265,29.802,-0.000,53.067,53.067
63,94.500,0.122,23.594,30.746,-0.000,54.340,54.340
64,96.000,0.183,23.954,31.704,-0.000,55.658,55.658
65,97.500,0.061,24.359,32.679,-0.000,57.038,57.038
66,99.000,-0.000,24.750,33.669,-0.000,58.418,58.418
67,100.500,-0.061,25.140,34.674,-0.000,59.814,59.814
68,102.000,0.122,25.469,35.693,-0.000,61.162,61.162
69,103.500,0.183,25.829,36.726,-0.000,62.555,62.555
70,105.000,0.183,26.204,37.774,-0.000,63.978,63.978
71,106.500,0.122,26.594,38.838,-0.000,65.432,65.432
72,108.000,0.122,26.969,39.917,-0.000,66.886,66.886
73,109.500,-0.000,27.375,41.012,-0.000,68.386,68.386
74,111.000,-0.000,27.750,42.122,-0.000,69.871,69.871
75,112.500,0.061,28.109,43.246,-0.000,71.355,71.355
76,114.000,0.122,28.469,44.385,-0.000,72.854,72.854
77,115.500,0.183,28.829,45.538,-0.000,74.367,74.367
78,117.000,0.305,29.173,46.705,-0.000,75.878,75.878
79,118.500,0.366,29.533,47.886,-0.000,77.419,77.419
80,120.000,0.183,29.954,49.084,-0.000,79.038,79.038
81,121.500,-0.000,30.375,50.299,-0.000,80.674,80.674
82,123.000,-0.000,30.750,51.529,-0.000,82.279,82.279
83,124.500,0.122,31.094,52.773,-0.000,83.867,83.867
84,126.000,0.061,31.484,54.032,-0.000,85.517,85.517
85,127.500,-0.000,31.875,55.307,-0.000,87.182,87.182
86,129.000,-0.061,32.265,56.598,-0.000,88.863,88.863
87,130.500,-0.000,32.625,57.903,-0.000,90.528,90.528
88,132.000,-15.305,36.826,59.376,-0.000,96.202,96.202
89,133.500,0.305,33.298,60.708,-0.000,94.006,94.006
90,135.000,0.122,33.719,62.057,-0.000,95.776,95.776
91,136.500,0.061,34.109,63.421,-0.000,97.530,97.530
92,138.000,-0.000,34.500,64.801,-0.000,99.301,99.301
93,139.500,-0.000,34.875,66.196,-0.000,101.071,101.071
94,141.000,0.061,35.234,67.605,-0.000,102.840,102.840
95,142.500,0.061,35.609,69.030,-0.000,104.639,104.639
96,144.000,0.122,35.969,70.469,-0.000,106.438,106.438
97,145.500,0.122,36.344,71.922,-0.000,108.266,108.266
98,147.000,0.122,36.719,73.391,-0.000,110.110,110.110
99,148.500,0.122,37.094,74.875,-0.000,111.969,111.969
100,150.000,0.122,37.469,76.374,-0.000,113.843,113.843
101,151.500,0.244,37.814,77.886,-0.000,115.700,115.700
102,153.000,0.061,38.234,79.416,-0.000,117.650,117.650
103,154.500,-0.061,38.640,80.961,-0.000,119.601,119.601
104,156.000,0.061,38.984,82.520,-0.000,121.505,121.505
105,157.500,-0.061,39.390,84.096,-0.000,123.486,123.486
106,159.000,-0.000,39.750,85.686,-0.000,125.436,125.436
107,160.500,-0.000,40.125,87.291,-0.000,127.416,127.416
108,162.000,-1.402,40.850,88.925,-0.000,129.775,129.775
109,163.500,3.110,40.097,90.529,-0.000,129.366,131.886
110,165.000,3.841,40.289,92.140,-0.000,129.909,134.950
111,166.500,20.427,36.518,93.601,-0.000,127.599,132.639
112,168.000,68.293,24.926,94.598,-0.000,117.004,122.045
113,169.500,109.329,15.042,95.200,-0.000,107.722,112.763
114,171.000,126.098,11.225,95.649,-0.000,105.614,108.134
115,172.500,133.720,9.695,96.037,-0.000,104.471,106.992
116,174.000,136.829,9.292,96.408,-0.000,105.701,105.701
117,175.500,146.951,7.137,96.694,-0.000,102.570,105.091
118,177.000,163.110,3.472,96.833,-0.000,100.305,100.305
119,178.500,182.073,-0.894,96.797,-0.000,95.903,95.903
120,180.000,189.268,-2.318,96.704,0.000,95.647,93.127
121,181.500,194.817,-3.330,96.571,0.000,94.502,91.981
122,183.000,202.805,-4.952,96.373,0.000,92.682,90.161
123,184.500,211.829,-6.833,96.100,0.000,91.787,86.747
124,186.000,221.524,-8.882,95.744,0.000,90.643,83.082
125,187.500,233.537,-11.510,95.284,0.000,86.295,81.254
126,189.000,240.915,-12.979,94.765,0.000,84.306,79.265
127,190.500,246.524,-14.007,94.205,0.000,83.979,76.417
128,192.000,255.976,-15.994,93.565,0.000,81.351,73.790
129,193.500,261.524,-17.007,92.885,0.000,80.919,70.837
130,195.000,265.488,-17.622,92.180,0.000,80.858,68.256
131,196.500,274.268,-19.443,91.402,0.000,78.260,65.658
132,198.000,280.000,-20.500,90.582,0.000,75.122,65.041
133,199.500,283.720,-21.055,89.740,0.000,76.246,61.123
134,201.000,291.951,-22.738,88.830,0.000,74.913,57.271
135,202.500,297.683,-23.796,87.878,0.000,71.643,56.521
136,204.000,298.720,-23.680,86.931,0.000,70.812,55.690
137,205.500,302.317,-24.205,85.963,0.000,69.319,54.197
138,207.000,309.085,-25.522,84.942,0.000,68.242,50.599
139,208.500,313.354,-26.214,83.894,0.000,65.241,50.118
140,210.000,320.549,-27.638,82.788,0.000,63.972,46.329
141,211.500,325.549,-28.513,81.648,0.000,61.956,44.313
142,213.000,325.854,-28.214,80.519,0.000,62.387,42.223
143,214.500,327.378,-28.220,79.390,0.000,61.252,41.089
144,216.000,330.793,-28.699,78.242,0.000,59.625,39.462
145,217.500,331.951,-28.613,77.098,0.000,57.306,39.663
146,219.000,335.061,-29.016,75.937,0.000,55.743,38.100
147,220.500,338.780,-29.571,74.754,0.000,55.265,35.102
148,222.000,340.732,-29.683,73.567,0.000,53.965,33.802
149,223.500,340.793,-29.324,72.394,0.000,53.152,32.989
150,225.000,342.866,-29.467,71.215,0.000,51.830,31.667
151,226.500,345.244,-29.686,70.028,0.000,50.423,30.260
152,228.000,346.646,-29.662,68.841,0.000,49.261,29.098
153,229.500,348.902,-29.851,67.647,0.000,49.138,26.454
154,231.000,349.756,-29.690,66.460,0.000,48.112,25.428
155,232.500,347.866,-28.842,65.306,0.000,47.806,25.122
156,234.000,346.159,-28.040,64.184,0.000,46.226,26.063
157,235.500,348.293,-28.199,63.056,0.000,44.939,24.776
158,237.000,352.073,-28.769,61.906,0.000,43.219,23.055
159,238.500,354.512,-29.004,60.746,0.000,43.084,20.400
160,240.000,355.122,-28.781,59.594,0.000,42.155,19.472
161,241.500,351.951,-27.613,58.490,0.000,42.218,19.535
162,243.000,348.537,-26.385,57.434,0.000,42.392,19.708
163,244.500,348.476,-25.994,56.395,0.000,41.742,19.058
164,246.000,350.000,-26.000,55.355,0.000,40.696,18.012
165,247.500,351.707,-26.052,54.313,0.000,40.862,15.658
166,249.000,352.988,-25.997,53.273,0.000,38.617,15.933
167,250.500,350.366,-24.967,52.274,0.000,38.649,15.965
168,252.000,346.768,-23.693,51.326,0.000,38.975,16.292
169,253.500,345.671,-23.043,50.405,0.000,38.703,16.020
170,255.000,346.463,-22.866,49.490,0.000,36.705,16.542
171,256.500,347.805,-22.827,48.577,0.000,37.092,14.408
172,258.000,349.207,-22.802,47.665,0.000,36.204,13.521
173,259.500,349.268,-22.443,46.767,0.000,35.666,12.983
174,261.000,347.561,-21.641,45.901,0.000,35.602,12.919
175,262.500,345.854,-20.839,45.068,0.000,35.571,12.887
176,264.000,343.963,-19.991,44.268,0.000,35.619,12.935
177,265.500,342.500,-19.250,43.498,0.000,34.329,14.166
178,267.000,340.732,-18.433,42.761,0.000,33.149,15.506
179,268.500,339.817,-17.830,42.048,0.000,33.039,15.396
180,270.000,341.829,-17.958,41.329,0.000,32.193,14.550
181,271.500,342.927,-17.857,40.615,0.000,32.839,12.676
182,273.000,341.707,-17.177,39.928,0.000,32.832,12.669
183,274.500,338.659,-16.040,39.286,0.000,30.807,15.685
